,Unnamed: 0,label_norm,speaker,headline_text,subject,stateinfo,partyaffiliation,barelytruecounts_norm,falsecounts_norm,halftruecounts_norm,mostlytrueocunts_norm,pantsonfirecounts_norm,twitter_handle,followers_norm,tweets_norm,clean,sentiment_vector,vader_polarity,sentiment_score,index,topic_number,lda_score,topic_top_words,cred_vector,label_bin
4177,4177,-1.4068599484645308,joe-garcia,Says U.S. House candidate Carlos Curbelo supported ending the Medicare guarantee.,medicare,Florida,democrat,-0.8051758283640578,-0.6434906004547629,-0.6434341958497943,-0.6115940925869354,-0.5252351519486811,JoeGarcia,-0.4477793585286805,-0.4996924029460901,say u hous candid carlo curbed support end medical guarantee,"[0.0, 0.598, 0.402, 0.5719]",0,0.5719,4177,1,0.6999849677085876,support obama american never would trump educ creat obamacare candid,[-0.4996924  -1.40685995  0.5719      0.69998497],2
4178,4178,-1.4068599484645308,john-mccain,"In 1992, Barack Obama directed ""Project Vote - an arm of ACORN that also encouraged voter registration.""",candidates-biography,Arizona,republican,0.5316204312647856,0.5977931931276061,0.042391405814172944,0.19560933924763965,0.0727547040702765,SenJohnMcCain,-0.3484288977538445,0.2423980625527831,barack obama direct project vote arm acorn also encourag voter register,"[0.0, 1.0, 0.0, 0.0]",0,0.0,4178,4,0.4953779578208923,percent obama text barack million nation presid rate sinc debt,[ 0.24239806 -1.40685995  0.          0.49537796],2
4179,4179,0.055524101134036455,arne-duncan,"In this country, we have a 25 percent dropout rate.","education,abc-news-week",Illinois,democrat,-0.7620533683760305,-0.6434906004547629,-0.621310789344505,-0.5679614746499314,-0.5252351519486811,arneduncan,-0.4471372044988993,-0.2465470197030515,country percent dropout rate,"[0.0, 1.0, 0.0, 0.0]",0,0.0,4179,4,0.7749801874160767,percent obama text barack million nation presid rate sinc debt,[-0.24654702  0.0555241   0.          0.77498019],4
4180,4180,0.6404777209734632,rick-perry,"In the last seven years of my tenure, Texas created 1.5 million new jobs. As a matter of fact, without Texas, America would have lost 400,000 jobs.","corrections-and-updates,economy,jobs,states",Texas,republican,0.4884979712767584,0.29585929739135425,0.2857488773723549,-0.10981898631138877,0.8202420240939734,GovernorPerry,-0.4366916613075764,-0.5439638145797637,last seven year tenure text creat million new job matter fact without text america would lost job,"[0.125, 0.815, 0.06, -0.296]",0,-0.29600000000000004,4180,4,0.3612745106220245,percent obama text barack million nation presid rate sinc debt,[-0.54396381  0.64047772 -0.296       0.36127451],5
4181,4181,1.5179081507326035,john-mccain,"Fleeing Syria, a million children are now refugees.","foreign-policy,military",Arizona,republican,0.5316204312647856,0.5977931931276061,0.042391405814172944,0.19560933924763965,0.0727547040702765,SenJohnMcCain,-0.3484288977538445,0.2423980625527831,flee syria million child refuge,"[0.0, 1.0, 0.0, 0.0]",0,0.0,4181,7,0.5499739646911621,million bill democrat republican sinc would feder first state time,[0.24239806 1.51790815 0.         0.54997396],6
4182,4182,0.055524101134036455,rebecca-kleefisch,"Right now, our corrections department charges taxpayers between $30,000 and $40,000 a year per person we lock up, she said. Thats actually cheap when you compare us to the rest of the country.",criminal-justice,Wisconsin,republican,-0.7620533683760305,-0.6099423898174016,-0.5549405698286373,-0.6115940925869354,-0.4504864199463114,RebeccaforReal,-0.4474838215511759,-0.497878000829956,right correct depart charg taxpayer year per person lock said that actual cheap compar u rest country,"[0.0, 1.0, 0.0, 0.0]",0,0.0,4182,5,0.4175190925598145,year state last highest american percent citi rate school budget,[-0.497878    0.0555241   0.          0.41751909],4
4183,4183,-0.2369527087856769,paul-broun,Says his Patient OPTION Act is the only Republican plan that completely repeals Obamacare and it takes the federal bureaucrat out of decisions for you.,health-care,Georgia,republican,-0.6326859884119489,-0.44220133663059497,-0.5770639763339265,-0.5679614746499314,-0.4504864199463114,PaulBrounMD,-0.4475097885737071,-0.6887531034472699,say patient option act republican plan complet repeal obamacare take feder bureaucrat decis,"[0.0, 1.0, 0.0, 0.0]",0,0.0,4183,6,0.5846886038780212,health care plan fund immigra american cost govern feder peopl,[-0.6887531  -0.23695271  0.          0.5846886 ],3
4184,4184,0.6404777209734632,rob-portman,Says federal spending has increased 21 percent over the past three years.,"deficit,economy,federal-budget",Ohio,republican,-0.6758084483999761,-0.542845968542679,-0.4000767242916124,-0.3716146939334131,-0.4504864199463114,robportman,-0.44724872669310745,-0.3152039957775683,say feder spend increas percent past three year,"[0.0, 1.0, 0.0, 0.0]",0,0.0,4184,0,0.6396662592887878,percent want said republican increas company wisconsin citi plan text,[-0.315204    0.64047772  0.          0.63966626],5
4185,4185,0.6404777209734632,bill-maher,More astronauts have been to the moon than farmers who paid the inheritance tax in 2013.,taxes,California,independent,-0.8051758283640578,-0.6099423898174016,-0.621310789344505,-0.5025125477444253,-0.5252351519486811,billmaher,-0.09925792087618432,-0.4945395009362691,astronaut moon farmer paid inherit tax,"[0.0, 1.0, 0.0, 0.0]",0,0.0,4185,0,0.10000000149011612,percent want said republican increas company wisconsin citi plan text,[-0.4945395   0.64047772  0.          0.1       ],5
4186,4186,0.055524101134036455,bill-clinton,Solar and wind energy are both cheaper than nuclear right now.,"energy,environment",Arkansas,democrat,-0.6326859884119489,-0.6434906004547629,-0.3779533177863231,-0.3716146939334131,-0.300988955941572,BillClinton,-0.09732032554453764,-0.7420965256616144,solar wind energy cheaper nuclear right,"[0.0, 0.704, 0.296, 0.2732]",0,0.2732,4186,9,0.5499855875968933,budget billion vote right bill american democrat state sent spend,[-0.74209653  0.0555241   0.2732      0.54998559],4
4187,4187,0.6404777209734632,hillary-clinton,Says Hillary Clinton wonhealth care for 8 million children.,"health-care,public-health",New York,democrat,0.9197225711570304,0.2623110867539929,0.8830808530151649,1.0464453890192191,-0.0019940279320932,HillaryClinton,0.3273927842085046,-0.0121262662985175,say hillary clinton nonhealth care million child,"[0.0, 0.652, 0.348, 0.4939]",0,0.4939,4187,6,0.3855007886886597,health care plan fund immigra american cost govern feder peopl,[-0.01212627  0.64047772  0.4939      0.38550079],5
4188,4188,-1.4068599484645308,patrick-johnston,Says abortion is the most common surgery in our country.,abortion,Ohio,none,-0.8051758283640578,-0.7105870217294856,-0.6434341958497943,-0.6115940925869354,-0.4504864199463114,risingaction,-0.4477062966260653,5.529856133306319,say abort common surgery country,"[0.0, 1.0, 0.0, 0.0]",0,0.0,4188,4,0.5499615669250488,percent obama text barack million nation presid rate sinc debt,[ 5.52985613 -1.40685995  0.          0.54996157],1
4189,4189,0.6404777209734632,steve-leslie,The University of Texas is starting the first medical school at a major Tier One university in the last 50 years.,"education,health-care,public-health",Texas,none,-0.8051758283640578,-0.7105870217294856,-0.6434341958497943,-0.5897777836184335,-0.5252351519486811,sjlcards,-0.4478819931061636,-0.7466688189942725,univers text start first medic school major tier one univers last year,"[0.0, 1.0, 0.0, 0.0]",0,0.0,4189,5,0.6778761744499207,year state last highest american percent citi rate school budget,[-0.74666882  0.64047772  0.          0.67787617],5
4190,4190,1.5179081507326035,barack-obama,"98 percent of American families make under $250,000 a year.",taxes,Illinois,democrat,2.2133963707978466,1.6713359335231688,2.896310844996488,2.944464269278895,0.14750343607264618,BarackObama,2.908789232926601,0.33043285322761273,percent american famili make year,"[0.0, 1.0, 0.0, 0.0]",0,0.0,4190,5,0.7749519944190979,year state last highest american percent citi rate school budget,[0.33043285 1.51790815 0.         0.77495199],6
4191,4191,0.6404777209734632,cory-booker,Says more than eight countries lead the United States in the percentage of college graduates.,education,New Jersey,democrat,-0.8051758283640578,-0.5763941791800403,-0.5991873828392158,-0.4370636208389192,-0.5252351519486811,CoryBooker,-0.3135469947054041,3.8016744057308505,say eight country lead unit state percentage college graduate,"[0.0, 1.0, 0.0, 0.0]",0,0.0,4191,5,0.6999722719192505,year state last highest american percent citi rate school budget,[3.80167441 0.64047772 0.         0.69997227],5
4192,4192,0.6404777209734632,hillary-clinton,"Under Republicans, recessions happen four times as frequently as under Democrats.",economy,New York,democrat,0.9197225711570304,0.2623110867539929,0.8830808530151649,1.0464453890192191,-0.0019940279320932,HillaryClinton,0.3273927842085046,-0.0121262662985175,republican recess happen four time frequent democrat,"[0.0, 1.0, 0.0, 0.0]",0,0.0,4192,7,0.7749762535095215,million bill democrat republican sinc would feder first state time,[-0.01212627  0.64047772  0.          0.77497625],5
4193,4193,0.055524101134036455,mike-pence,"Says Donald Trump, in his campaign announcement speech, also said, And many of them (Mexicans) are good people. You keep leaving that out of your quote.","candidates-biography,diversity,immigration",Indiana,republican,-0.4601961484598401,-0.3751049153558723,-0.3779533177863231,-0.5025125477444253,-0.5252351519486811,mike_pence,-0.3277255899494783,-0.39177176507843003,say donald trump campaign announc speech also said mani mexican good peopl keep leav quot,"[0.0, 0.828, 0.172, 0.4404]",0,0.4404,4193,0,0.4619336426258087,percent want said republican increas company wisconsin citi plan text,[-0.39177177  0.0555241   0.4404      0.46193364],4
4194,4194,0.055524101134036455,tom-barrett,Republican Bob Donovan has run as a Republican time and again.,"candidates-biography,city-government,elections",Wisconsin,democrat,-0.7189309083880033,-0.542845968542679,-0.4664469438074802,-0.5025125477444253,-0.300988955941572,Barrett4MKE,-0.44746835520036254,-0.6632788977367464,republican bob donovan run republican time,"[0.0, 1.0, 0.0, 0.0]",0,0.0,4194,7,0.7749754786491394,million bill democrat republican sinc would feder first state time,[-0.6632789   0.0555241   0.          0.77497548],4
4195,4195,-1.4068599484645308,tammy-baldwin,Hedge fund managers and others in private equity pay much lower (tax) rates on their income than do truck drivers and teachers and nurses.,"labor,taxes",Wisconsin,democrat,-0.5895635284239217,-0.542845968542679,-0.4885703503127695,-0.5243288567129273,-0.5252351519486811,tammybaldwin,-0.4463512988035833,-0.4613722302533366,hedge fund manag other privat equity pay much lower tax rate incom truck driver teacher nurse,"[0.205, 0.795, 0.0, -0.3818]",0,-0.3818,4195,4,0.3897318840026856,percent obama text barack million nation presid rate sinc debt,[-0.46137223 -1.40685995 -0.3818      0.38973188],2
4196,4196,-0.2369527087856769,dana-milbank,Americans admire Glenn Beck more than they admire the pope.,"pundits,religion","Washington, D.C.",none,-0.7189309083880033,-0.7105870217294856,-0.6434341958497943,-0.5897777836184335,-0.5252351519486811,Milbank,-0.4442979746833354,-0.498676337761055,american admit glenn beck admit pope,"[0.0, 0.526, 0.474, 0.3818]",0,0.3818,4196,1,0.5499533414840698,support obama american never would trump educ creat obamacare candid,[-0.49867634 -0.23695271  0.3818      0.54995334],3
4197,4197,0.6404777209734632,scott-walker,"Says because of his actions, Wisconsin property taxes today are lower than they were four years ago.","candidates-biography,city-government,education,state-finances,taxes",Wisconsin,republican,0.3160081313246496,0.6648896144023289,0.06451481231946221,0.26105826615314576,0.2970009000773856,ScottWalker,-0.4389741973794483,0.2683077247711789,say action wisconsin property tax today lower four year ago,"[0.196, 0.804, 0.0, -0.296]",0,-0.29600000000000004,4197,5,0.699968159198761,year state last highest american percent citi rate school budget,[ 0.26830772  0.64047772 -0.296       0.69996816],5
4198,4198,0.6404777209734632,robert-menendez,Says Obama administration delay of health care laws employer mandate affects about 1 percent of the American workforce.,health-care,New Jersey,democrat,-0.7620533683760305,-0.6099423898174016,-0.621310789344505,-0.5461451656814293,-0.5252351519486811,SenatorMenendez ‏,-0.4428187083693491,-0.06343755814279166,say obama administr delay health care law employ mandat affect percent american workforce,"[0.139, 0.667, 0.194, 0.2263]",0,0.2263,4198,6,0.5051416158676147,health care plan fund immigra american cost govern feder peopl,[-0.06343756  0.64047772  0.2263      0.50514162],5
4199,4199,-1.4068599484645308,hillary-clinton,Says all my grandparents immigrated to America.,"candidates-biography,immigration",New York,democrat,0.9197225711570304,0.2623110867539929,0.8830808530151649,1.0464453890192191,-0.0019940279320932,HillaryClinton,0.3273927842085046,-0.0121262662985175,say grandpa immigra america,"[0.0, 1.0, 0.0, 0.0]",0,0.0,4199,3,0.37177348136901855,presid peopl every obama america half offic barack money cost,[-0.01212627 -1.40685995  0.          0.37177348],2
4200,4200,-0.2369527087856769,barack-obama,Said his mother had to fight with health insurance companies for treatment because of a pre-existing condition.,"candidates-biography,health-care",Illinois,democrat,2.2133963707978466,1.6713359335231688,2.896310844996488,2.944464269278895,0.14750343607264618,BarackObama,2.908789232926601,0.33043285322761273,said mother fight health insur company treatment pre exist condit,"[0.224, 0.776, 0.0, -0.3818]",0,-0.3818,4200,0,0.5227454304695129,percent want said republican increas company wisconsin citi plan text,[ 0.33043285 -0.23695271 -0.3818      0.52274543],3
