,clean,sentiment,polarity
8685,say util rate plan estim percent residents household see decrease water wastewater bill,0.30000001192092896,1
8686,say mitt romney paul ryan would elimi guarantee medical,0.4000000059604645,1
8687,week accept quarter million dollar campaign contribut hospita board chairman greg abbott went court victim drug take neurosurgeon,-0.6000000238418579,-1
8688,fire marshal said oh cant allow peopl reason wont let dont know hell theyr,-0.8999999761581421,-1
8689,teach common core standard florida school sinc,0.0,0
8690,say gov jeb bush veto quien plan taxa without represent larg scale,0.0,0
8691,say crime statist show black kill percent white homicide victim,-0.6000000238418579,-1
8692,your guatemala found iller mexico automat jail,0.0,0
8693,oil drill virginia coast,0.10000000149011612,0
8694,say text th largest economi world,0.699999988079071,1
8695,congress vote condemn iran sentence christian pastor death u rep loi camp member vote,0.0,0
8696,mayor every year offic reduc tax,0.30000001192092896,1
8697,say mark ha rais tax billion singl day,0.10000000149011612,0
8698,six institut country control two third capit,-0.10000000149011612,0
8699,bruce rather record full support trump candidacy document avail,0.0,0
8700,state pension fund staffer lost billion sink gave bonus,0.0,0
8701,austin school district calendar list differ date either state mandat test make test,0.0,0
8702,newspa vendors alex sink also vendors barack obama,0.0,0
8703,wors third world country term water quality way treat sewage,-0.5,-1
8704,john mccain propos tax cut would give averag fortune ceo audit tax cut,0.0,0
8705,say presid barack obama want rais lowest incom tax rate percent,-0.5,-1
8706,say scott walker elimi offic econom develop middle recess,0.30000001192092896,1
8707,say chauffer democrat vote stop state health care reform plan,-0.30000001192092896,-1
8708,topic minimum wage earner america teenage live parent middle class famili,0.0,0
8709,travel even babi arrive u air must passport,0.4000000059604645,1
8710,say th hard dollar rais cash hand governor john kasih chris christi combin,0.800000011920929,1
8711,right spend time high close percent gdp spent feder govern revenu almost time low percent gdp,-0.30000001192092896,-1
8712,earlier year head congressional budget offic testify congress implement obamacare would cost job,0.10000000149011612,0
8713,accord recent poll young republican enroll parent health insur plan young democrat,0.0,0
8714,tailpipe miss rule full implement regul go keep temperature rise near five one hundredth degre fahrenheit,0.30000001192092896,1
8715,issu issu really hard explain understand vote present anytime anyone rais alway kind explain,0.699999988079071,1
8716,feder law obamacare navi bar even requir screen convict felon includ individu convict ident theft fraud,-0.800000011920929,-1
8717,michael thurmond author major legis provid million tax relief georgia senior citizen work famili,0.20000000298023224,0
8718,breed pit bull often associ aggress behavior,0.0,0
8719,say marco rubio would take away woman right choos victim rape incest,-0.800000011920929,-1
8720,deal county graduate five polic academic three fire academic help reach ambit hire goal depart,0.30000001192092896,1
8721,say presid barack obama parent communist,-0.10000000149011612,0
8722,harvard study find state gun law fewest gun death,0.6000000238418579,1
8723,none million citi austin propos spend road project use add new lane congest roadway,0.10000000149011612,0
8724,rep bob goodlatt balance budgetamend requir balance budget,0.10000000149011612,0
8725,dan sullivan wrote bill cut alaska decis hunt fish,0.10000000149011612,0
8726,school uniform police help school safety help truancy,0.6000000238418579,1
8727,say constitute amend would help stop unfair doubl taxa real estate,-0.5,-1
8728,john mccain accus barack obama let infant die,-0.30000001192092896,-1
8729,sheared brown vote six time rais pay,-0.10000000149011612,0
8730,size feder govern doubl sinc year,0.0,0
8731,latest unemploy number shown near american simply given hope come find job,0.5,1
8732,chang georgia tax fee structure overal tax cut,0.0,0
8733,say obama want redesign american flag better offer enemy hope love,0.0,0
8734,gun homicide percent past year,0.0,0
8735,say vote disas relief full fund fema,0.10000000149011612,0
8736,thirteen hundi applic rode island sign insur obamacare,-0.10000000149011612,0
8737,there money social secur,0.10000000149011612,0
8738,say cost massachusetts taxpayer mitt romney staff purchas comput hard drive,-0.30000001192092896,-1
8739,support gay marriage,0.10000000149011612,0
8740,republican led soften firearm train rule mean untrain individu would allow carry gun state permit,0.10000000149011612,0
8741,say juli parrish vote divert million public school privat profit school,0.20000000298023224,0
8742,employ mandat affect percent busi country,0.0,0
8743,study state percent traffic selfhood bring clackama county thorough debunk gorgonian,0.5,1
8744,recent seen govern debt grow trillion first month obama administr equiva billion per day,0.10000000149011612,0
8745,clinton rais money washington lobbyist health industry drug company health insur company defens industry,-0.20000000298023224,0
8746,bush era tax cut expire schedule budget close balance four year,-0.10000000149011612,0
8747,say scott brown carry big oil baggage collect campaign contribut,0.5,1
8748,percent peopl america support plan parenthood percent approv congress,-0.10000000149011612,0
8749,major support democrat health care plan,0.20000000298023224,0
8750,know social science child best mom dad,0.800000011920929,1
8751,weve soldier commit suicide one every hour,-0.699999988079071,-1
8752,say million gap stadium fund forc portland beaver leav,0.30000001192092896,1
8753,murder went romney governor robbery went violent crime went,-0.20000000298023224,0
8754,member nato pledge spend least percent economi defens three country britain green u,-0.20000000298023224,0
8755,scott walker wisconsin move th third percentage peopl student loan debt,0.10000000149011612,0
8756,nine poorest state red state,-0.8999999761581421,-1
8757,public employe retire system make millionaire oregon state lottery,-0.20000000298023224,0
8758,say put boot u mexico border time histori iller cross near percent peak,0.4000000059604645,1
8759,wisconsin union essential give limit contribut polit parti busi cant give,-0.5,-1
8760,sponsor new buy american law,0.0,0
8761,say bernie sander larg reliable support era,0.30000001192092896,1
8762,fund feder health care law without tax hike requir state cut near quarter annual budget,0.0,0
8763,hillary clinton say want rais tax middle class,-0.30000001192092896,-1
8764,one person sneeze go way aircraft,-0.30000001192092896,-1
8765,test last month max station nd avenue east burned saw crime percent compar decent,-0.6000000238418579,-1
8766,republican actual doctor email administr offici bengali releas press tri pas real,-0.6000000238418579,-1
8767,say new gop wisconsin assembly member vote take fund away public school district give privat milwaukee voucher school,0.0,0
8768,gov lawson chile said becom becom speaker hous would worst nightmare,-0.8999999761581421,-1
8769,atlanta mayor kasi reed want like bull connor,-0.5,-1
8770,governor take fiscal advice first fiscal quarter year weve seen percent increas spend doubl digit spend execut branch state text,-0.30000001192092896,-1
8771,follow session text hous speaker joe straps acknowledge thank tireless effort plan parenthood nation premier abort provid,-0.10000000149011612,0
8772,say gov scott walker made wisconsin nd nation lose job,0.0,0
8773,gov rick scott sign law bill give florida public offici easi way avoid disclose person financ,-0.30000001192092896,-1
8774,ohio today fewest number state employe sinc reagan administr,-0.20000000298023224,0
8775,worst job recoveri sinc great depress,-0.8999999761581421,-1
8776,selfhood bring replace shut within eight year,-0.10000000149011612,0
8777,say jim renacci ran washington establish elect hypocrit embrace big money special interest fundraise,0.6000000238418579,1
8778,whether governor massachusetts abl appoint interim u sent,0.0,0
8779,torpor paid tax every worker today pay cent every worker,-0.30000001192092896,-1
8780,last four year economi grown averag percent year,0.0,0
8781,rode island taken feder medicaid fund shown run program cost effect feder govern,-0.5,-1
8782,harry reid vote give iller social secur benefit even time iller,0.20000000298023224,0
8783,say presid obama said nobody made guy go war whine bear cost choice,-0.699999988079071,-1
8784,littl percent elect bill elect bill percent pas through whether build nuclear plant whatev may plan nuclear plant repair increas percentage,0.0,0
8785,district columbia tri handgun ban protect toddler gun,0.30000001192092896,1
