,raw_text,clean,label
6574,Argentina radio host ordered to have feminists on show,argentina radio host order feminist show,1
6575,Birmingham Airport in 'air traffic control fault',birmingham airport air traffic control fault,1
6576,Fears of new Indonesia tsunami as Anak Krakatau volcano seethes,fear new indonesia tsunami anak krakatau volcano seeth,1
6577,Syria conflict: Macron criticises Trump's withdrawal decision,syria conflict macron criticis trump withdraw decis,1
6578,RT @bbcweather: A settled spell for Christmas week but how's it shaping up for New Year? Phil has the #WeatherForTheWeekAhead,rt bbcweather settl spell christma week shape new year phil weatherfortheweekahead,1
6579,Everton 2-6 Tottenham Hotspur,everton tottenham hotspur,1
6580,"How a new hobby helped me heal, raise thousands for charity, win awards, and find love again 🧶💖…",new hobbi help heal rais thousand chariti win award find love,1
6581,Premiership: Wasps 14-24 Bath - Freddie Burns leads visitors to victory,premiership wasp bath freddi burn lead visitor victori,1
6582,Trump names acting defence secretary,trump name act defenc secretari,1
6583,RT @BBCBreaking: Donald Trump announces dep defence secretary Shanahan as acting Pentagon chief following James Mattis's resignation,rt bbcbreak donald trump announc dep defenc secretari shanahan act pentagon chief follow jame matti resign,1
6584,"RT @BBCWorld: No signs, no warnings and it hit in the middle of the night - survivors in Indonesia describe the moment a tsunami crashed th…",rt bbcworld sign warn hit middl night survivor indonesia describ moment tsunami crash th,1
6585,RT @BBCSport: Michael Conlan made it 10 wins from 10 professional fights by beating Jason Cunningham on points at the Manchester Arena on S…,rt bbcsport michael conlan made win profession fight beat jason cunningham point manchest arena,1
6586,UNiDAYS founder denies sexual harassment claims,uniday founder deni sexual harass claim,1
6587,Josh Warrington beats Carl Frampton and eyes US unification bouts,josh warrington beat carl frampton eye u unif bout,1
6588,Aston Villa 2-3 Leeds United: Whites come from two goals down to go top of Championship,aston villa leed unit white come two goal go top championship,1
6589,'Super Saturday' fails to boost retailers,super saturday fail boost retail,1
6590,"Sussex police say they ""can't stress enough the impact"" of media reports on couple questioned over Gatwick drone di…",sussex polic say stress enough impact medium report coupl question gatwick drone di,1
6591,Lord Ashdown was 'simply Paddy' in Norton-sub-Hamdon,lord ashdown simpli paddi norton sub hamdon,1
6592,St Johnstone 1-2 Rangers: Alfredo Morelos double takes Ibrox side into second,st johnston ranger alfredo morelo doubl take ibrox side second,1
6593,The man who sued over a lack of Christmas cheer,man su lack christma cheer,1
6594,Der Spiegel 'fake news' reporter could faces charges,der spiegel fake news report could face charg,1
6595,RT @bbcweather: Outdoor plans for Christmas Eve? Check out our 60 second forecast. MC,rt bbcweather outdoor plan christma eve check second forecast mc,1
6596,RT @BBCBreaking: Police investigating Gatwick Airport disruption say damaged drone has been found and is being forensically examined,rt bbcbreak polic investig gatwick airport disrupt say damag drone found forens examin,1
6597,The holiday village run by spies,holiday villag run spi,1
6598,Friends send 533 gift bags to 'lonely' US elderly,friend send gift bag lone u elder,1
6599,"RT @BBCWorld: ""No power, no running water, people are taking what they can from the rubble to get through the next few days"" - BBC’s Indone…",rt bbcworld power run water peopl take rubbl get next day bbc indon,1
6600,"RT @BBCBreaking: Pair questioned over drone sightings that closed Gatwick airport released without charge, Sussex Police say",rt bbcbreak pair question drone sight close gatwick airport releas without charg sussex polic say,1
6601,"RT @BBCBreaking: At least 222 people have died, and more than 800 are injured in Indonesia tsunami, officials now say Live updates:",rt bbcbreak least peopl die injur indonesia tsunami offici say live updat,1
6602,Migrants in boat stopped off Boulogne,migrant boat stop boulogn,1
6603,Banksy's Port Talbot snow mural attacked by 'drunk halfwit',banksi port talbot snow mural attack drunk halfwit,1
6604,Peter Schmeichel: Ex-Man Utd keeper considering applying for director role,peter schmeichel ex man utd keeper consid appli director role,1
6605,"RT @BBCPolitics: “You couldn’t help but admire someone who had such enormous energy... What you saw you got, and a great deal more as well”…",rt bbcpolit help admir someon enorm energi saw got great deal well,1
6606,"RT @BBCWorld: ""There was no warning it was going to hit"" - at least 168 people have been killed and 745 injured after a tsunami hit the coa…",rt bbcworld warn go hit least peopl kill injur tsunami hit coa,1
6607,"RT @BBCNews: Homelessness: Thousands sleeping rough in cars, Crisis says",rt bbcnew homeless thousand sleep rough car crisi say,1
6608,Four-day week: 'Time is one of the best gifts of all',four day week time one best gift,1
6609,"RT @BBCPolitics: ""He was by a long way the most important friend and mentor... I will miss him terribly"" - Sir Nick Clegg pays tribute to f…",rt bbcpolit long way import friend mentor miss terribl sir nick clegg pay tribut f,1
6610,"RT @BBCPolitics: ""Charismatic, strong, idealistic"" Lib Dem leader Sir Vince Cable pays tribute to former leader Paddy Ashdown, who has die…",rt bbcpolit charismat strong idealist lib dem leader sir vinc cabl pay tribut former leader paddi ashdown die,1
6611,Man City 2-3 Crystal Palace: The day Palace stormed the Etihad fortress,man citi crystal palac day palac storm etihad fortress,1
6612,"RT @BBCBreaking: A tsunami linked to the erupting Krakatoa volcano in Indonesia has killed at least 62 people, with 584 injured",rt bbcbreak tsunami link erupt krakatoa volcano indonesia kill least peopl injur,1
6613,PDC World Darts Championship: Gary Anderson and Michael van Gerwen through,pdc world dart championship gari anderson michael van gerwen,1
6614,Charlie Edwards outpoints Cristofer Rosales to claim WBC world flyweight title,charli edward outpoint cristof rosal claim wbc world flyweight titl,1
6615,"Homelessness: Thousands sleeping rough in cars, Crisis says",homeless thousand sleep rough car crisi say,1
6616,Vietnamese illegal immigrants: Eight teenagers still missing,vietnames illeg immigr eight teenag still miss,1
6617,Dillian Whyte knocks out Dereck Chisora and calls out Anthony Joshua,dillian whyte knock dereck chisora call anthoni joshua,1
6618,The Christmas card I could never reply to,christma card could never repli,1
6619,Josh Warrington beats Carl Frampton to retain IBF world featherweight title,josh warrington beat carl frampton retain ibf world featherweight titl,1
6620,The BBC website's best-read stories of 2018,bbc websit best read stori,1
6621,Get in debt or turn down job? Universal Credit's 'stark choice',get debt turn job univers credit stark choic,1
6622,'Volcano tsunami' hits Indonesia after Krakatoa eruption,volcano tsunami hit indonesia krakatoa erupt,1
6623,Newspaper headlines: Gatwick drone probe and Lord Ashdown death,newspap headlin gatwick drone probe lord ashdown death,1
6624,Banksy's 'Season's Greetings' protected with plastic,banksi season greet protect plastic,1
6625,Man Utd: Paul Pogba thanks Jose Mourinho for helping him 'improve as a person',man utd paul pogba thank jose mourinho help improv person,1
6626,Obituary: Paddy Ashdown,obituari paddi ashdown,1
6627,Ex-Lib Dem leader Paddy Ashdown dies aged 77,ex lib dem leader paddi ashdown dy age,1
6628,US shutdown: Congress renews talks with little early progress,u shutdown congress renew talk littl earli progress,1
6629,Cardiff 1-5 Manchester United: Reds rampant in Ole Gunnar Solskjaer's first game,cardiff manchest unit red rampant ole gunnar solskjaer first game,1
6630,Real Madrid 4-1 Al Ain: Spanish giants win Club World Cup again,real madrid al spanish giant win club world cup,1
6631,RT @bbcweather: How's the weather shaping up for #ChristmasDay and beyond? Sarah Keith-Lucas has the #WeatherForTheWeekAhead,rt bbcweather weather shape christmasday beyond sarah keith luca weatherfortheweekahead,1
6632,Celtic 3-0 Dundee: Mikey Johnston scores twice in easy win,celtic dunde mikey johnston score twice easi win,1
6633,"Premier League: Man City lose to Crystal Palace, Chelsea also beaten",premier leagu man citi lose crystal palac chelsea also beaten,1
6634,Exeter Chiefs 31-13 Saracens: Premiership champions' unbeaten start ended at Sandy Park,exet chief saracen premiership champion unbeaten start end sandi park,1
6635,"RT @BBCWorld: Alba is back in the wild ❤️️ She's the world's only recorded albino orangutan, discovered in 2017 in a desperate state",rt bbcworld alba back wild world record albino orangutan discov desper state,1
6636,Chelsea 0-1 Leicester City: Chelsea stunned by Leicester and Jamie Vardy winner,chelsea leicest citi chelsea stun leicest jami vardi winner,1
6637,Man City 2-3 Crystal Palace: Andros Townsend scores stunning goal in victory,man citi crystal palac andro townsend score stun goal victori,1
6638,US envoy quits over Trump Syria pullout,u envoy quit trump syria pullout,1
6639,Backflip FBI agent avoids jail over accidental bar shooting,backflip fbi agent avoid jail accident bar shoot,1
6640,'Yellow vests': Scattered demonstrations seen in France,yellow vest scatter demonstr seen franc,1
6641,Brexit: Remainers criticise Corbyn's pledge to pursue leaving the EU,brexit remain criticis corbyn pledg pursu leav eu,1
6642,Seal pup found in Terrington St Clement back garden,seal pup found terrington st clement back garden,1
6643,Gatwick drones: Man and woman from Crawley held,gatwick drone man woman crawley held,1
6644,Arsenal 3-1 Burnley: Pierre-Emerick Aubameyang double sees Arsenal keep pressure on top four,arsenal burnley pierr emerick aubameyang doubl see arsenal keep pressur top four,1
6645,Darren Criss will no longer play LGBT characters,darren criss longer play lgbt charact,1
6646,RT @bbcworldservice: Imagine singing on a programme broadcast all around the world... and only finding out seconds before it starts that yo…,rt bbcworldservic imagin sing programm broadcast around world find second start yo,1
6647,RT @BBCRadio4: What were the origins of mulled wine? Which Christmas brew was used to ward off disease? And where did the name 'sherry' com…,rt bbcradio origin mull wine christma brew use ward diseas name sherri com,1
6648,Police say two people arrested over Gatwick drone disruption are a 47-year-old man and a 54-year-old woman,polic say two peopl arrest gatwick drone disrupt year old man year old woman,1
6649,"RT @BBCSport: Vincent Kompany has said Manchester homelessness is ""shameful"" and that he is determined to do his bit to help. Read more he…",rt bbcsport vincent kompani said manchest homeless shame determin bit help read,1
